artist_id,artist_name,total_followers,genres,popularity
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,30585244,"['dance pop', 'pop']",95
4IWBUUAFIplrNtaOHcJPRM,James Arthur,8035001,"['pop', 'post-teen pop', 'talent show', 'uk pop']",87
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,17865117,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",86
04gDigrS5kc9YWfZHwBETP,Maroon 5,30759087,"['pop', 'pop rock']",92
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,6760239,"['dance pop', 'pop', 'post-teen pop']",79
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,8857346,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",82
540vIaP2JwjQb9dm3aArA4,DJ Snake,7345569,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",84
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,32277232,"['canadian contemporary r&b', 'canadian pop', 'pop']",97
46GXASE9LHzyssNqKOInUu,Dawin,211652,['nyc pop'],57
738wLrAtLtCtFOLvQBXOXp,Major Lazer,6198120,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",83
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,3234945,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance']",82
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,3521718,"['ohio hip hop', 'pop rap']",90
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,15753703,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",85
7gAppWoH7pcYmphCVTXkzs,The Vamps,4441561,"['boy band', 'dance pop', 'pop', 'post-teen pop']",77
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,14671931,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",84
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,62776352,"['dance pop', 'pop', 'post-teen pop']",97
02A3cEvlLLCbIMVDrK2GHV,Starley,135711,"['aussietronica', 'pop dance', 'tropical house']",64
2oX42qP5ineK3hrhBECLmj,Andy Grammer,939910,"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",78
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,32822853,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",90
6MDME20pz9RveH9rEXvrOM,Clean Bandit,4336255,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",82
0jKQrxK2zHqxyOAyIMrUQt,SUD,327919,"['opm', 'pinoy rock']",57
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,13065454,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",84
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,3550759,"['dance pop', 'edm', 'electro house', 'pop dance', 'tropical house']",81
3e7awlrlDSwF3iM0WBjGMp,Little Mix,9081586,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",85
3iri9nBFs9e4wN7PLIetAw,gnash,1592285,"['alt z', 'electropop', 'indie cafe pop', 'pop', 'sad rap', 'social media pop']",74
31TPClRtHm23RisEBtV3X7,Justin Timberlake,10756639,"['dance pop', 'pop']",85
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,6394263,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,5644800,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",83
3TVXtAsR1Inumwj472S9r4,Drake,54708793,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",99
6Dd3NScHWwnW6obMFbl1BH,Daya,1238940,"['alt z', 'dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",78
7nKeLE1toRtW4M279iS26h,Zay Hilfigerrr,62659,[],48
4nGp682WMiKS4X217kPw8C,Silent Sanctuary,2039396,"['opm', 'pinoy rock', 'tagalog rap']",65
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,310420,"['dance pop', 'downtempo', 'pop', 'post-teen pop', 'shiver pop']",62
3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,356423,"['electropop', 'indie poptimism', 'pop', 'pop rap', 'r&b', 'rap']",73
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,1162274,"['dance pop', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']",72
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,1206726,['pop rap'],75
3wbCeEPAW6po7J46netxMT,Up Dharma Down,701601,"['opm', 'pinoy indie', 'pinoy reggae', 'pinoy rock', 'pop rock']",59
0q4NrXqJnc367PieejuROJ,Vice,19191,['chicano rap'],53
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,80008744,"['pop', 'uk pop']",93
0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,5817725,['opm'],73
3r3Rkuc4jmZHXgchgaXwnv,Suzi,8067,[],46
15NtJjjHRFybdNSMyM9smT,Nevada,13979,['eurodance'],52
7CajNmpbOovFoOoasH2HaY,Calvin Harris,21653301,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",89
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,12665828,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",76
1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,484993,['opm'],52
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,8760258,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",82
0NGAZxHanS9e0iNHpR8f2W,Alok,9996499,"['electro house', 'pop nacional', 'slap house']",87
787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,157465,"['indie pop rap', 'pop rap']",58
0DnjaQqb436AH1idffI6CQ,Yeng Constantino,1906029,['opm'],60
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,45621748,"['canadian pop', 'pop', 'post-teen pop']",100
1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,1231623,['opm'],60
3Gm5F95VdRxW3mqCn8RPBJ,Aminé,1584941,"['hip hop', 'pop rap', 'portland hip hop', 'rap', 'underground hip hop']",78
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,1146801,"['dance pop', 'pop', 'pop rap']",78
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,1804495,"['danish pop', 'pop', 'scandipop']",78
05o1zW8b6PV6rEquXr74sB,State of Sound,41274,"['deep tropical house', 'swedish tropical house', 'tropical house']",50
5y2Xq6xcjJb2jVM54GHK3t,John Legend,5656479,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",84
5WUlDfRSoLAfcVSX1WnrxN,Sia,19685493,"['australian dance', 'australian pop', 'dance pop', 'pop']",91
4BNWanhw4AjSXjBm9L1Jzy,Juris,540659,['opm'],59
6T5tfhQCknKG4UnH90qGnz,DNCE,3720080,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",72
2kZThDGZcHl4klYYFk0v8n,Moonstar88,653715,"['opm', 'pinoy rock', 'pop rock']",56
4dpARuHxo51G3z768sgnrY,Adele,27170145,"['british soul', 'pop', 'pop soul', 'uk pop']",86
4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,14731,['opm'],42
0bdfiayQAKewqEvaU6rXCv,MØ,1328321,"['art pop', 'dance pop', 'danish pop', 'electropop', 'indie poptimism', 'pop', 'tropical house']",76
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,10390437,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",81
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,2724520,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",85
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,30114426,"['permanent wave', 'pop']",91
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,28549845,['electro house'],86
5M0lbkGluOPXLeFjApw8r8,Shelley FKA DRAM,804717,"['alternative r&b', 'pop rap', 'rap', 'trap', 'underground hip hop', 'virginia hip hop']",69
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,20312681,"['modern rock', 'rock']",88
6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,2590963,['opm'],63
2tQbSWgZLIB8MXMnsXVRro,Nina,482986,"['dance pop', 'opm']",61
2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,130536,['opm'],56
5elcNQkZ6FCZA3grSOMngY,MYMP,694365,['opm'],65
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,751276,"['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap']",71
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,866376,"['new french touch', 'tropical house']",73
6ZgBJRjJsK1iOJGKGZxEUv,South Border,681197,['opm'],60
24fEOzlKhgSNLIcy9NdmwH,James Reid,288364,"['deep neofolk', 'opm', 'pinoy r&b', 'tagalog rap']",56
3nZa8vRD64ueq3d0JNYTsl,6cyclemind,695981,"['opm', 'pinoy rock', 'tagalog rap']",58
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,42732934,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'urban contemporary']",93
6s22t5Y3prQHyaHWUN1R1C,AJR,1793635,"['modern rock', 'pop rap']",82
2wY79sveU1sp5g7SokKOiI,Sam Smith,16419761,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",89
4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,495114,['opm'],56
21E3waRsmPlU7jZsS13rcj,Ne-Yo,6092336,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",83
0ekbDNE2eOq8QiaXM34wer,Howie Day,270892,"['acoustic pop', 'neo mellow', 'pop rock']",61
2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,181499,['opm'],50
1ZfhyWZ9byvjFKEzBSa81I,Freestyle,52910,[],9
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,7238609,"['dance pop', 'pop', 'post-teen pop']",83
3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,65761,"['neo mellow', 'pop rock']",54
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,805330,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']",68
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,21358328,"['boy band', 'pop', 'post-teen pop', 'talent show']",91
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,3321215,"['indie cafe pop', 'pop']",77
0EmeFodog0BfCgMzAIvKQp,Shakira,21644756,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",88
3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,114620,"['post-teen pop', 'viral pop']",59
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,1917546,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",75
0jNDKefhfSbLR9sFvcPLHo,San Holo,625493,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",67
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,6384412,"['dance pop', 'electropop', 'pop', 'post-teen pop']",86
3AQRLZ9PuTAozP28Skbq8V,The Script,6604390,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",79
2mxe0TnaNL039ysAj51xPQ,R. Kelly,2271088,[],73
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,141171,"['idol', 'post-teen pop']",54
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,853043,"['alt z', 'dance pop', 'pop', 'post-teen pop']",80
6oMuImdp5ZcFhWP0ESe6mG,Migos,11425515,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",85
5H6xmHXjsq98NLbEjuE29f,NEIKED,97539,['scandipop'],59
6w7j5wQ5AI5OQYlcM15s2L,Extreme,378710,"['album rock', 'funk metal', 'glam metal', 'hard rock', 'rock']",67
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,5300148,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",85
02kJSzxNuaWGqwubyUba0Z,G-Eazy,4837408,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",85
6X9aYHnQ75YI8o08aoa0iS,Boyzone,704764,"['boy band', 'bubblegum dance', 'dance pop', 'europop', 'pop rock']",64
4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,1087639,"['dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",77
0t7vWPRBcVv4xBEHPZHSWA,Sitti,67303,['opm'],53
1vSN1fsvrzpbttOYGsliDr,Tori Kelly,1902319,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",74
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,470462,"['dance pop', 'lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",68
6dC0rIJNLSFZwqckLgXJ8p,Timeflies,312176,"['dance pop', 'indie pop rap', 'indie poptimism', 'pop', 'pop dance', 'pop rap', 'pop rock', 'post-teen pop', 'tropical house']",63
69ug07KFFRhcCZ7iZ1Mn1i,Bailey May,55743,[],33
2Rf4X6m0oayCJhaJ5K63GQ,Nathan Sykes,472965,['post-teen pop'],62
5X4LWwbUFNzPkEas04uU82,DVBBS,899120,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'pop edm', 'slap house', 'tropical house']",72
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,27298777,"['dance pop', 'pop', 'post-teen pop']",90
36jaGQtMj5UWD0eO1fCVdD,Joel Adams,152760,"['australian pop', 'pop soul']",63
5PokPZn11xzZXyXSfnvIM3,Lifehouse,1625734,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",71
5aMmmNxw4vgpc5XC6hK0zp,The Calling,573153,"['neo mellow', 'pop rock']",66
2FwJwEswyIUAljqgjNSHgP,Snakehips,331757,"['dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']",70
0AJUYWKztkg5dnrHDIBv47,MiC LOWRY,44569,[],44
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,6026573,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",80
7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1972837,"['opm', 'pinoy reggae', 'pinoy rock']",67
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,2104102,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",76
3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,79986,['opm'],47
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,4292430,"['dance pop', 'girl group', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",75
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,1062836,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'indie cafe pop', 'pop', 'post-teen pop']",75
7xEFii6utZmQ61kX59HmLH,FRENSHIP,157827,"['electropop', 'indie poptimism', 'la pop', 'pop dance', 'pop edm', 'tropical house', 'vapor soul']",61
7DW4ijH3n36QN0RlC0n649,Angeline Quinto,408622,['opm'],57
5lXfVoQxVgC5fpjkVqvNYn,Isaiah Firebrace,49460,['australian pop'],57
4PVn1b2WnnXdq80C7uaZLZ,Nause,196372,"['edm', 'pop dance', 'progressive electro house', 'swedish pop']",54
0jnsk9HBra6NMjO2oANoPY,Flo Rida,8069353,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",84
0hEurMDQu99nJRq8pTxO14,John Mayer,5037685,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",84
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,2979845,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",76
1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,248650,"['alt z', 'brooklyn indie', 'electropop', 'indie cafe pop', 'indie electropop', 'indie pop', 'indie poptimism', 'metropopolis', 'nyc pop', 'pop', 'vapor pop', 'vapor soul']",57
5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,567451,"['opm', 'papuri']",56
0DdDnziut7wOo6cAYWVZC5,KREAM,150852,"['dance pop', 'deep house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",68
6Ww3OMFzCaO33ulKh1LBFN,Hale,604507,"['opm', 'pinoy reggae', 'pinoy rock']",62
2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,48954,"['opm', 'pinoy indie']",55
6nxWCVXbOlEVRexSbLsTer,Flume,2167489,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",77
4TH4BHy0LdBi3dpBW4P2UX,R. City,119206,"['reggae fusion', 'virgin islands reggae']",67
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,70062,"['disney', 'hollywood', 'movie tunes', 'show tunes']",70
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,566470,"['dance pop', 'europop', 'hollywood', 'movie tunes', 'post-teen pop', 'show tunes']",69
0lzV2CiahHRiGd6qpADtPS,James Hersey,50055,['tropical house'],57
4bYPcJP5jwMhSivRcqie2n,Adam Levine,878813,['pop rock'],79
62WbvkXqQGvXQvw74GU3kQ,Morissette,996902,['opm'],57
0gadJ2b9A4SKsB1RFkBb66,Passenger,2782729,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",78
6jJ0s89eD6GaHleKKya26X,Katy Perry,18251171,"['dance pop', 'pop', 'post-teen pop']",89
5mNum7eUoqWS6NBo91NYHP,Abra,23524,[],19
0AuZVHIr5WSEBbBLZwWwWc,Charice,126289,"['dance pop', 'opm', 'post-teen pop', 'viral pop']",53
2MqhkhX4npxDZ62ObR5ELO,Hoobastank,1780211,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge', 'rap rock']",71
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,1327985,['k-pop'],69
7KMqksf0UMdyA0UCf4R3ux,James Blunt,2400642,"['neo mellow', 'pop', 'pop rock']",77
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,3307764,"['neo mellow', 'piano rock', 'pop', 'pop rock']",76
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,635857,"['indie cafe pop', 'neo mellow', 'pop', 'pop rock', 'tropical house', 'uk pop']",77
6vWDO969PvNqNYHIOW5v0m,Beyoncé,27385204,"['dance pop', 'pop', 'post-teen pop', 'r&b']",89
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,207162,"['canadian pop', 'neo mellow', 'pop rock']",65
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,131186,"['dance pop', 'europop']",59
4KOFxteqSAveWCElBVijTy,Joshua Garcia,31889,[],24
1mcqfNCReSFxun2vIWvC28,KZ Tandingan,644526,['opm'],60
719ZCUqy59oGckcB1MzVTx,The Company,19043,[],44
4HOEnLufwAqJ2qoJPVnL01,Callalily,984467,"['opm', 'pinoy rock', 'tagalog rap']",58
7HJDRQAfEcFiARVehhM6qD,Gloc 9,804320,"['opm', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",62
6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,291318,"['hollywood', 'show tunes']",70
5JZ7CnR6gTvEMKX4g70Amv,Lauv,4234070,"['electropop', 'pop', 'post-teen pop']",85
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,17405833,"['dance pop', 'pop', 'post-teen pop']",90
4EzkuveR9pLvDVFNx6foYD,James Bay,3356902,"['modern rock', 'neo mellow', 'pop', 'pop rock']",79
188VINPQh5dyNfLUkevKqf,Olivia Holt,956183,"['alt z', 'dance pop', 'pop', 'post-teen pop', 'social media pop']",59
7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,360668,"['electropop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']",70
3zrUX1hQrUB9aXcOiyQLmN,Stanaj,59776,[],56
6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,36014,['hollywood'],60
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,2255658,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",74
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,3871008,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",84
0XOSmu9Qn1agQULUVe0dAK,Inigo Pascual,407300,['opm'],55
49tQo2QULno7gxHutgccqF,LANY,3569338,"['la pop', 'pop', 'post-teen pop']",78
6aLdhHUqgdKE86xbtNmY8g,Crush,838682,"['chill r&b', 'k-pop', 'korean r&b']",71
64KEffDW9EtZ1y2vBYgq8T,Marshmello,30613489,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",89
1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,149556,"['big room', 'edm', 'electro house', 'funky tech house', 'german techno', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",59
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,2112358,"['boy band', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",71
4lDBihdpMlOalxy1jkUbPl,Grey,58760,"['alt z', 'pop edm']",74
1tXFYQZSAswt4JLB42lpye,Sponge Cola,839271,"['opm', 'pinoy reggae', 'pinoy rock', 'tagalog rap']",60
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,9399383,"['latin', 'latin pop', 'puerto rican pop']",81
4U78sK2D3zASSB6oSR38GQ,Christian Bautista,362227,['opm'],61
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,8650349,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",83
58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,1016089,"['indie cafe pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']",68
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,34093349,"['modern rock', 'rock']",91
5338fdSzGNOFD4cxAxDTeq,Aaron Carter,226595,"['dance pop', 'post-teen pop']",50
0c173mlxpT3dSFRgMO8XPh,Big Sean,8447534,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86
4NagmapOfJiPOxJ9vQsrsf,Mikkel S. Eriksen,190,[],28
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,7333959,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",76
7LVPSD4kabI5LiXIVPI8tn,Jona,98306,['opm'],49
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,3529659,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",79
1DZGAZcaTA32eLJELEsjXY,Kiana V,34174,['pinoy indie'],43
4qBgvVog0wzW75IQ48mU7v,KYLE,968530,"['pop', 'pop rap', 'rap', 'social media pop']",74
2yEkZBBjhzKzt6LF5XMaFi,Blue,397638,"['boy band', 'dance pop', 'europop']",65
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,4564646,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",79
3Nrfpe0tUJi4K4DXYWgMUX,BTS,32800562,"['k-pop', 'k-pop boy group']",97
0dtmYDbYpwcdHPBI1OJatT,Hugh Grant,5416,['hollywood'],51
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,3843576,"['boy band', 'dance pop']",80
2XMxHczWkSzDDFhiC3zt8k,Marié Digby,63788,['lilith'],48
0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,235642,"['acoustic pop', 'neo mellow', 'pop rock']",61
0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,119496,"['acoustic pop', 'neo mellow', 'opm', 'pop rock']",60
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,1505827,"['boy band', 'dance pop', 'pop', 'post-teen pop']",73
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,325857,"['neo mellow', 'pop rock']",67
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,9449442,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",84
3QLIkT4rD2FMusaqmkepbq,Rachel Platten,823639,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",70
3z0IVhtuFvt9VYUZGT98PU,Jay R,117700,['opm'],51
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,11783592,"['dance pop', 'piano rock', 'pop', 'pop rock', 'post-teen pop']",86
3FUY2gzHeIiaesXtOAdB7A,Train,3675940,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",79
0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,391705,['opm'],50
246dkjvS1zLTtiykXe5h60,Post Malone,32538005,"['dfw rap', 'melodic rap', 'rap']",94
23fqKkggKUBHNkbKtXEls4,Kygo,7432279,"['edm', 'pop', 'pop dance', 'tropical house']",88
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,18868247,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",88
09DdQEMQaaq0f99vqqub3V,krissy & ericka,20953,['acoustic opm'],50
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,12989143,"['art pop', 'pop']",89
2qxJFvFYMEDqd7ui6kSAcq,Zedd,5453694,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",82
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,9370067,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",88
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,2081393,"['contemporary country', 'country pop']",79
1bqxdqvUtPWZri43cKHac8,MAX,668516,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'viral pop']",77
163tK9Wjr9P9DmM0AVK7lm,Lorde,7610217,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",82
1RyvyyTE3xzB2ZywiAwp0i,Future,10197016,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",92
6LuN9FCkKOj5PcnpouEgny,Khalid,13841328,['pop'],93
1xHQO9GJIW9OXHxGBISYc5,Marian Hill,440732,['electropop'],63
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,910440,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance']",78
5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,423306,['opm'],58
4S9EykWXhStSc15wEx8QFK,Céline Dion,4848510,"['canadian pop', 'dance pop']",79
4N3cNXg5phUzRzuJYYxQlV,Emma Watson,66506,"['disney', 'hollywood', 'movie tunes', 'show tunes']",57
4tB1f1h4TQqDz4bNaibMpl,Emma Thompson,2861,['show tunes'],55
5lLVsxABqSuosfqAoLQeXV,Dan Stevens,4212,"['disney', 'hollywood', 'movie tunes', 'show tunes']",55
105Paee9vmV5rfLSG652e1,Ewan McGregor,26051,['hollywood'],59
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,22551363,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",92
