track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id_x,playlist_name_x,playlist_id_y,playlist_name_y,duration_mins,genre
33TzZ9mW4ww8rY0W9PTuVp,Where Are You Now,6wYJgFEDVZmiCywTxOmoEe,Honor Society,1H45aHJlFUz6thPMViIwhh,229120,2009-01-01,30,0.616,0.676,8,-5.508,1,0.0262,0.00991,0.0,0.0986,0.344,98.998,33TzZ9mW4ww8rY0W9PTuVp,33TzZ9mW4ww8rY0W9PTuVp,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.8186666666666667,post-teen pop
6llBOJ6HLHvlVnKeZqhXk8,Rumors,3gggmBN0erstm3YJvEGe3t,Jake Miller,3W2IL2Kqli7cOHzkXqOd3j,186102,2015-07-08,58,0.883,0.712,1,-4.769,0,0.0465,0.134,0.0,0.106,0.825,120.022,6llBOJ6HLHvlVnKeZqhXk8,6llBOJ6HLHvlVnKeZqhXk8,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.1017,post-teen pop
1AWAXQqbyL8sNdcYYwGQlT,Hey Jessie,2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,2IZ35W6krTeqEPjAKHh2hk,143546,2012-10-16,47,0.666,0.836,2,-3.922,1,0.0324,0.136,1.33e-06,0.166,0.958,133.945,1AWAXQqbyL8sNdcYYwGQlT,1AWAXQqbyL8sNdcYYwGQlT,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,2.3924333333333334,post-teen pop
1AWAXQqbyL8sNdcYYwGQlT,Hey Jessie,2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,2IZ35W6krTeqEPjAKHh2hk,143546,2012-10-16,47,0.666,0.836,2,-3.922,1,0.0324,0.136,1.33e-06,0.166,0.958,133.945,1AWAXQqbyL8sNdcYYwGQlT,1AWAXQqbyL8sNdcYYwGQlT,4LxPfk1JbkeQm7ZjPDe9fz,A ♀Filter for Post-Teen Pop,2.3924333333333334,post-teen pop
1AWAXQqbyL8sNdcYYwGQlT,Hey Jessie,2ftL3sXW7KDOBfVda7IXyA,Debby Ryan,2IZ35W6krTeqEPjAKHh2hk,143546,2012-10-16,47,0.666,0.836,2,-3.922,1,0.0324,0.136,1.33e-06,0.166,0.958,133.945,1AWAXQqbyL8sNdcYYwGQlT,1AWAXQqbyL8sNdcYYwGQlT,6p7T58tjzaA0OsQkGO9zdv,Post-Teen Pop,2.3924333333333334,post-teen pop
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey,68enXe5XcJdciSDAZr0Alr,201660,2020-01-17,76,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.361,post-teen pop
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey,68enXe5XcJdciSDAZr0Alr,201660,2020-01-17,76,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,4LxPfk1JbkeQm7ZjPDe9fz,A ♀Filter for Post-Teen Pop,3.361,post-teen pop
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey,68enXe5XcJdciSDAZr0Alr,201660,2020-01-17,76,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,3WvcD9vDDwe2KNBAWEJV95,Post-teen pop,3.361,post-teen pop
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey,68enXe5XcJdciSDAZr0Alr,201660,2020-01-17,76,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,6KJMqtyLSLuooDKFJnCiiz,post-teen pop,3.361,post-teen pop
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey,68enXe5XcJdciSDAZr0Alr,201660,2020-01-17,76,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,0LRjb7qEVZLlT9JztjSLa3,Post-teen pop,3.361,post-teen pop
0QTWwP0XtEyv13pJdiH9Ij,Like Me,1koE16z01QAb3mwcOo3Dc9,Girlicious,5PAth0jfPt6r3CZs6OB5gV,173973,2008-01-01,44,0.7,0.875,6,-2.434,1,0.0409,0.233,0.0,0.369,0.698,95.527,0QTWwP0XtEyv13pJdiH9Ij,0QTWwP0XtEyv13pJdiH9Ij,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,2.89955,post-teen pop
0QTWwP0XtEyv13pJdiH9Ij,Like Me,1koE16z01QAb3mwcOo3Dc9,Girlicious,5PAth0jfPt6r3CZs6OB5gV,173973,2008-01-01,44,0.7,0.875,6,-2.434,1,0.0409,0.233,0.0,0.369,0.698,95.527,0QTWwP0XtEyv13pJdiH9Ij,0QTWwP0XtEyv13pJdiH9Ij,4LxPfk1JbkeQm7ZjPDe9fz,A ♀Filter for Post-Teen Pop,2.89955,post-teen pop
46u5B2WN4wryYLZuMAOmI4,Hurts So Good,3AVfmawzu83sp94QW7CEGm,Astrid S,0inJNc0fFD60UAIdFbnedW,208728,2021-03-05,68,0.672,0.625,7,-5.068,0,0.0468,0.0774,0.0,0.0934,0.423,120.038,46u5B2WN4wryYLZuMAOmI4,46u5B2WN4wryYLZuMAOmI4,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.4788,post-teen pop
46u5B2WN4wryYLZuMAOmI4,Hurts So Good,3AVfmawzu83sp94QW7CEGm,Astrid S,0inJNc0fFD60UAIdFbnedW,208728,2021-03-05,68,0.672,0.625,7,-5.068,0,0.0468,0.0774,0.0,0.0934,0.423,120.038,46u5B2WN4wryYLZuMAOmI4,46u5B2WN4wryYLZuMAOmI4,4LxPfk1JbkeQm7ZjPDe9fz,A ♀Filter for Post-Teen Pop,3.4788,post-teen pop
6dVFaFit7YDtA2zBLk0CbJ,Carry You,7DTZkttLXeUXamkocrRzeh,Union J,3uUmVrNEI2rGGeaREn3zlE,187786,2013-10-28,43,0.562,0.863,4,-3.557,1,0.0476,0.127,0.0,0.175,0.497,122.012,6dVFaFit7YDtA2zBLk0CbJ,6dVFaFit7YDtA2zBLk0CbJ,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.129766666666667,post-teen pop
0xTmkKmBRY2mZrrp7Rug2q,Everything I Want,3485sdV3uGYu3lkPfcs9r2,Steve Rushton,2A9353p2TeAkc5PwX900gz,232933,2009-01-01,24,0.605,0.603,9,-6.031,1,0.0277,0.411,0.0,0.238,0.807,160.971,0xTmkKmBRY2mZrrp7Rug2q,0xTmkKmBRY2mZrrp7Rug2q,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.882216666666667,post-teen pop
14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),4NHQUGzhtTLFvgF5SZesLK,Tove Lo,47C7w4o1resDhr7jvYEpxE,209160,2014-01-01,71,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,14OxJlLdcHNpgsm4DRwDOB,14OxJlLdcHNpgsm4DRwDOB,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.486,post-teen pop
14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),4NHQUGzhtTLFvgF5SZesLK,Tove Lo,47C7w4o1resDhr7jvYEpxE,209160,2014-01-01,71,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,14OxJlLdcHNpgsm4DRwDOB,14OxJlLdcHNpgsm4DRwDOB,4LxPfk1JbkeQm7ZjPDe9fz,A ♀Filter for Post-Teen Pop,3.486,post-teen pop
5myYDbAurm1CW038qd4gL2,Goodbye,5Z22vlK4DCgDrQgBEqfc8w,Kristinia DeBarge,7f45cxgKjDpNLsvscwYvjS,208133,2009-01-01,51,0.777,0.82,1,-3.211,0,0.0471,0.00505,2.6e-05,0.142,0.651,119.987,5myYDbAurm1CW038qd4gL2,5myYDbAurm1CW038qd4gL2,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.4688833333333333,post-teen pop
6Fqah0HGaPuOtROUtEPOuX,Cruella De Vil,4lujXse2GVoN3RoTG3ZxZC,Hayden Panettiere,4QUVJSHDCCMW1hxXvpMxMf,195906,2007-01-01,20,0.391,0.901,7,-3.511,1,0.262,0.0655,0.0,0.4,0.623,199.928,6Fqah0HGaPuOtROUtEPOuX,6Fqah0HGaPuOtROUtEPOuX,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.2651,post-teen pop
1yOL7ZiXGx5ULeLoktAUAg,Bubblegum Bitch,6CwfuxIqcltXDGjfZsMd9A,MARINA,1cb2YQ7Ii622olGiImJz2B,154666,2012-04-27,60,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,1yOL7ZiXGx5ULeLoktAUAg,1yOL7ZiXGx5ULeLoktAUAg,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,2.5777666666666668,post-teen pop
1yOL7ZiXGx5ULeLoktAUAg,Bubblegum Bitch,6CwfuxIqcltXDGjfZsMd9A,MARINA,1cb2YQ7Ii622olGiImJz2B,154666,2012-04-27,60,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,1yOL7ZiXGx5ULeLoktAUAg,1yOL7ZiXGx5ULeLoktAUAg,6KJMqtyLSLuooDKFJnCiiz,post-teen pop,2.5777666666666668,post-teen pop
65YThnxDm8OZPT6vdSwqbT,Power,4rPZIJpeNz7GBm2t8YhR7j,Kat Graham,1u0sHhQwhnLrV48oU2jkE3,240306,2013-01-01,45,0.456,0.843,1,-2.724,1,0.0595,0.0369,0.0,0.0453,0.56,161.844,65YThnxDm8OZPT6vdSwqbT,65YThnxDm8OZPT6vdSwqbT,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,4.0051,post-teen pop
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,20Ol6zZ0nLlc5EGTH1zA0j,252534,2015-11-06,78,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,3zHq9ouUJQFQRf3cm1rRLu,3zHq9ouUJQFQRf3cm1rRLu,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,4.2089,post-teen pop
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,20Ol6zZ0nLlc5EGTH1zA0j,252534,2015-11-06,78,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,3zHq9ouUJQFQRf3cm1rRLu,3zHq9ouUJQFQRf3cm1rRLu,3WvcD9vDDwe2KNBAWEJV95,Post-teen pop,4.2089,post-teen pop
2Cu5ExXidcoE4vF5hIYict,Heart to Break,3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,4HbNtklEO6XJv638wZ1MZg,225972,2018-02-14,63,0.74,0.631,11,-4.865,1,0.196,0.0403,2.77e-06,0.253,0.887,109.029,2Cu5ExXidcoE4vF5hIYict,2Cu5ExXidcoE4vF5hIYict,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.7662,post-teen pop
7pNJ1T9TGbVbNHKaLhhPri,With You,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson,1tCJPKhKa3j1OBgz0MhBUV,191826,2003,58,0.553,0.756,0,-4.583,1,0.108,0.0923,0.0,0.215,0.605,94.487,7pNJ1T9TGbVbNHKaLhhPri,7pNJ1T9TGbVbNHKaLhhPri,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.1971,post-teen pop
6nfqlFOMiWthaOEa53uU0v,Fallin’ (Adrenaline),2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,0cVSrL39wn0PkBm9PFf6G2,216504,2021-01-15,69,0.606,0.9,0,-4.504,1,0.119,0.0101,0.0,0.075,0.233,133.963,6nfqlFOMiWthaOEa53uU0v,6nfqlFOMiWthaOEa53uU0v,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.6084,post-teen pop
35Dh5MnCUPLN3XyAVtQff3,Do It,0AsThoR4KZSVktALiNcQwW,Chloe x Halle,1ReoUTt497nUg3u1ERgYwS,176786,2020-06-03,71,0.725,0.668,5,-7.286,0,0.055,0.0932,2.33e-06,0.112,0.566,82.966,35Dh5MnCUPLN3XyAVtQff3,35Dh5MnCUPLN3XyAVtQff3,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,2.9464333333333332,post-teen pop
1YlulsUKDduOmC7WxvXYPW,Painkiller,5xkAtLTf309LAGZTbvULBn,Ruel,6b5iXFsc488so2TO4kUHfr,213506,2019-09-13,74,0.683,0.42,5,-6.51,1,0.0542,0.0875,0.0,0.225,0.469,128.621,1YlulsUKDduOmC7WxvXYPW,1YlulsUKDduOmC7WxvXYPW,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.5584333333333333,post-teen pop
1YlulsUKDduOmC7WxvXYPW,Painkiller,5xkAtLTf309LAGZTbvULBn,Ruel,6b5iXFsc488so2TO4kUHfr,213506,2019-09-13,74,0.683,0.42,5,-6.51,1,0.0542,0.0875,0.0,0.225,0.469,128.621,1YlulsUKDduOmC7WxvXYPW,1YlulsUKDduOmC7WxvXYPW,0xiMB1M6laAUfHUiBb6ebn,post-teen pop ,3.5584333333333333,post-teen pop
607xei1Paymc11UqjHohZ6,Bottled Up (feat. Ty Dolla $ign & Marc E. Bassy),59KQTERLpPa7M0F25fRH6V,Dinah Jane,1algTpgictsgdVyy9JhHpn,199300,2018-09-21,51,0.843,0.58,2,-4.271,1,0.0591,0.107,1.97e-05,0.0645,0.638,98.027,607xei1Paymc11UqjHohZ6,607xei1Paymc11UqjHohZ6,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.3216666666666668,post-teen pop
1Pt2CPkAkPIki1qapq2dCt,Someday - Film Version,5igcQeVmcLCLDM2cj43Tuy,Rags Cast,1jXyQ8Yu9hZ54DbX4qg11Z,226560,2012-05-22,42,0.693,0.871,3,-5.252,1,0.124,0.0785,0.0,0.247,0.356,94.94,1Pt2CPkAkPIki1qapq2dCt,1Pt2CPkAkPIki1qapq2dCt,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.776,post-teen pop
7iMI1Z3h8H5UdKeA3rBqlP,Stuttering,0mzTssRDPIQVH5wSNzOdFZ,Fefe Dobson,15qHh5U7v1DrA3Bk9M1jAu,189680,2010-01-01,47,0.577,0.761,9,-4.571,1,0.0354,0.0794,0.0,0.437,0.392,87.957,7iMI1Z3h8H5UdKeA3rBqlP,7iMI1Z3h8H5UdKeA3rBqlP,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.1613333333333333,post-teen pop
1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,1XYA8eDvomdYTbQBzk0jT1,193613,2017-03-02,76,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,1NDxZ7cFAo481dtYWdrUnR,1NDxZ7cFAo481dtYWdrUnR,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.2268833333333333,post-teen pop
1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,1XYA8eDvomdYTbQBzk0jT1,193613,2017-03-02,76,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,1NDxZ7cFAo481dtYWdrUnR,1NDxZ7cFAo481dtYWdrUnR,0LRjb7qEVZLlT9JztjSLa3,Post-teen pop,3.2268833333333333,post-teen pop
45bE4HXI0AwGZXfZtMp8JR,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,1RWiRfdNZKDe8VXzzf2VEc,169265,2020-04-17,88,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,45bE4HXI0AwGZXfZtMp8JR,45bE4HXI0AwGZXfZtMp8JR,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,2.821083333333333,post-teen pop
45bE4HXI0AwGZXfZtMp8JR,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,1RWiRfdNZKDe8VXzzf2VEc,169265,2020-04-17,88,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,45bE4HXI0AwGZXfZtMp8JR,45bE4HXI0AwGZXfZtMp8JR,0iXeo8JpP1y8hpGQOK4bJv,Post-Teen Pop,2.821083333333333,post-teen pop
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5dGWwsZ9iB2Xc3UKR0gif2,198081,2021-03-19,99,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4iJyoBOLtHqaGxP12qzhQI,4iJyoBOLtHqaGxP12qzhQI,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.30135,post-teen pop
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5dGWwsZ9iB2Xc3UKR0gif2,198081,2021-03-19,99,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4iJyoBOLtHqaGxP12qzhQI,4iJyoBOLtHqaGxP12qzhQI,3WvcD9vDDwe2KNBAWEJV95,Post-teen pop,3.30135,post-teen pop
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5dGWwsZ9iB2Xc3UKR0gif2,198081,2021-03-19,99,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4iJyoBOLtHqaGxP12qzhQI,4iJyoBOLtHqaGxP12qzhQI,0LRjb7qEVZLlT9JztjSLa3,Post-teen pop,3.30135,post-teen pop
0Jcnr8HUGQdaOiSkqpdEKX,Something About the Sunshine,5ywxtrr3mhjBezbQAsGiFW,Anna Margaret,3FmqQtzrqovhBNjJfqTjsx,186800,2010-01-01,57,0.692,0.797,5,-6.248,1,0.0439,0.0863,0.0,0.186,0.763,125.022,0Jcnr8HUGQdaOiSkqpdEKX,0Jcnr8HUGQdaOiSkqpdEKX,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.1133333333333333,post-teen pop
0Jcnr8HUGQdaOiSkqpdEKX,Something About the Sunshine,5ywxtrr3mhjBezbQAsGiFW,Anna Margaret,3FmqQtzrqovhBNjJfqTjsx,186800,2010-01-01,57,0.692,0.797,5,-6.248,1,0.0439,0.0863,0.0,0.186,0.763,125.022,0Jcnr8HUGQdaOiSkqpdEKX,0Jcnr8HUGQdaOiSkqpdEKX,6p7T58tjzaA0OsQkGO9zdv,Post-Teen Pop,3.1133333333333333,post-teen pop
0Jcnr8HUGQdaOiSkqpdEKX,Something About the Sunshine,5ywxtrr3mhjBezbQAsGiFW,Anna Margaret,3FmqQtzrqovhBNjJfqTjsx,186800,2010-01-01,57,0.692,0.797,5,-6.248,1,0.0439,0.0863,0.0,0.186,0.763,125.022,0Jcnr8HUGQdaOiSkqpdEKX,0Jcnr8HUGQdaOiSkqpdEKX,3wflXFsSCVpX4rsml0cqWZ,Post-teen pop,3.1133333333333333,post-teen pop
1Vv0MPcooEoQzVZYfKMgKW,Ugly Heart,3Yl4nkmEa8BSuGWbwhdLDq,G.R.L.,6cvanscbjwTlkleedLkWhC,199580,2014-06-03,68,0.649,0.79,9,-5.529,1,0.0482,0.0167,0.0,0.255,0.458,124.993,1Vv0MPcooEoQzVZYfKMgKW,1Vv0MPcooEoQzVZYfKMgKW,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.3263333333333334,post-teen pop
75hGPTpejfWQM8zDW9d9U8,If That's Not Love,2qi6i5kIHHeEszXyQT7VJb,The Naked Brothers Band,0P0hiVXmXvn0HwkCKECqQS,134146,2007-10-09,40,0.63,0.757,1,-6.369,0,0.0271,0.00453,1.02e-05,0.135,0.64,118.95,75hGPTpejfWQM8zDW9d9U8,75hGPTpejfWQM8zDW9d9U8,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,2.2357666666666667,post-teen pop
75hGPTpejfWQM8zDW9d9U8,If That's Not Love,2qi6i5kIHHeEszXyQT7VJb,The Naked Brothers Band,0P0hiVXmXvn0HwkCKECqQS,134146,2007-10-09,40,0.63,0.757,1,-6.369,0,0.0271,0.00453,1.02e-05,0.135,0.64,118.95,75hGPTpejfWQM8zDW9d9U8,75hGPTpejfWQM8zDW9d9U8,6p7T58tjzaA0OsQkGO9zdv,Post-Teen Pop,2.2357666666666667,post-teen pop
6rnt4udfYRmE1SaPqCPVjx,Alter Ego,3rfzM34KuZg7pA3G3PFspM,Clique Girlz,6WRFIrpaVI6qyo6RCyPZEr,208693,2007-01-01,18,0.534,0.812,7,-2.807,1,0.0307,0.000472,0.000326,0.261,0.444,106.995,6rnt4udfYRmE1SaPqCPVjx,6rnt4udfYRmE1SaPqCPVjx,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.4782166666666665,post-teen pop
76FS8hRCrZHGMVwQ3rIQHh,All Time Low,0FcC38n7nTB9YS1xhFOKDX,Savannah Outen,5pHaAOOc8Qsf6BNRe9jpec,130272,2000,45,0.412,0.347,11,-6.304,0,0.081,0.465,0.0,0.1,0.35,178.435,76FS8hRCrZHGMVwQ3rIQHh,76FS8hRCrZHGMVwQ3rIQHh,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,2.1712,post-teen pop
0akM7cwQ5xLQIIlTeWzubk,Boomerang,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,0e9KCPvGyBlMcnqa5zskmb,209732,2013-04-15,59,0.646,0.926,6,-2.531,0,0.15,0.0452,0.0,0.2,0.797,93.998,0akM7cwQ5xLQIIlTeWzubk,0akM7cwQ5xLQIIlTeWzubk,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.4955333333333334,post-teen pop
6rbhWExtuchhpLC5fHnB8n,Motivation,3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,673D6VTmxJquUg31Wq1j0S,230560,2011-01-01,62,0.744,0.672,9,-5.589,0,0.0418,0.187,0.000123,0.105,0.266,140.889,6rbhWExtuchhpLC5fHnB8n,6rbhWExtuchhpLC5fHnB8n,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.8426666666666667,post-teen pop
6cmm1LMvZdB5zsCwX5BjqE,Down,4pADjHPWyrlAF0FA7joK2H,Jay Sean,2H66HrVR1UeMlAoSXpxUnk,212506,2009-01-01,77,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,6cmm1LMvZdB5zsCwX5BjqE,6cmm1LMvZdB5zsCwX5BjqE,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.5417666666666667,post-teen pop
60CEVNgCHcVyWCPy6Kh2K6,Luz Sin Gravedad,5LeiVcEnsZcwc133TUhJNW,Belinda,754HGsnSRfpBSiDmUNii1k,241906,2006,64,0.535,0.563,5,-3.521,1,0.0315,0.28,0.0,0.152,0.172,137.79,60CEVNgCHcVyWCPy6Kh2K6,60CEVNgCHcVyWCPy6Kh2K6,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,4.031766666666667,post-teen pop
2oap3QptGISyIvwKpnJJId,Experience,63XBtGSEZINSyXylZxEUbv,Victoria Monét,6aW67R0sshdUwtbJEG2uQR,176773,2020-08-07,65,0.614,0.809,9,-4.749,1,0.0738,0.0105,0.000353,0.148,0.354,112.023,2oap3QptGISyIvwKpnJJId,2oap3QptGISyIvwKpnJJId,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,2.9462166666666665,post-teen pop
3AWSwChgStOColFkXbwRnP,Breaking Free,6zTbBugfNc95zo8ClFDhIn,Troy,788Tz2IxoQzmz8TmbN3R49,207200,2006-01-01,36,0.586,0.593,0,-6.482,0,0.0397,0.0401,0.0,0.136,0.289,108.021,3AWSwChgStOColFkXbwRnP,3AWSwChgStOColFkXbwRnP,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.453333333333333,post-teen pop
4yHFxB8kzzeuNvoouR8N0N,Damaged,3FD9VAd0ppjmKbfxF4LzUh,Danity Kane,3NSb7dq7re8pssO2ukY1ta,244266,2008-03-17,58,0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01,4yHFxB8kzzeuNvoouR8N0N,4yHFxB8kzzeuNvoouR8N0N,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,4.0711,post-teen pop
49rpdsNYJirTTf6p6mMvag,Angel With A Shotgun,2C2sVVXanbOpymYBMpsi89,The Cab,27kmprYNLOGnR8roobHW5D,221386,2011,65,0.546,0.837,2,-5.13,1,0.0519,0.00549,0.0,0.387,0.402,124.007,49rpdsNYJirTTf6p6mMvag,49rpdsNYJirTTf6p6mMvag,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.689766666666667,post-teen pop
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),0cGUm45nv7Z6M6qdXYQGTX,Kehlani,73ZvpuYhKDr2FW4vlPsTpW,201787,2019-02-22,77,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,6ZRuF2n1CQxyxxAAWsKJOy,6ZRuF2n1CQxyxxAAWsKJOy,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.3631166666666665,post-teen pop
0rIAC4PXANcKmitJfoqmVm,Motivation,2cWZOOzeOm4WmBJRnD5R7I,Normani,2r6BEK0wzXbL8JHyCkeJkG,193837,2019-08-16,73,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,0rIAC4PXANcKmitJfoqmVm,0rIAC4PXANcKmitJfoqmVm,10FCW9lj0NdeoYI5VVvVtY,The Sound of Post-Teen Pop,3.2306166666666667,post-teen pop
