artist_id,artist_name,total_followers,genres,popularity
2NzWRNaaLByHyI3wpuec8P,Jim Brickman,81641,"['classify', 'new age', 'new age piano']",61
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,1283906,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap']",69
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,3665705,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",79
28ExwzUQsvgJooOI0X1mr3,Jay Rock,1050213,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",75
4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3684296,"['opm', 'pinoy pop punk']",68
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,7493736,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",85
6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,1088891,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",72
23zg3TcAtWQy7J6upgbUnj,Usher,8707497,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",85
0b1sIQumIAsNbqAoIClSpy,j-hope,6162638,"['k-pop', 'k-rap']",69
38CvLGTsjtoloDgv3OKQp8,Robinson,76099,"['alt z', 'australian pop', 'nz pop']",60
3Hvxz2oZPYuo61ChHKcqQI,Autotelic,170802,"['opm', 'pinoy indie', 'pinoy rock']",47
5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,2423033,"['k-pop', 'k-pop girl group']",64
6beUvFUlKliUYJdLOXNj9C,King Princess,1133627,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop', 'post-teen pop']",70
3Isy6kedDrgPYoTS1dazA9,Sean Paul,3456431,"['dance pop', 'dancehall', 'pop', 'pop rap']",85
4mrrcDjpjUq27YEGwlisgs,Gracenote,33415,"['opm', 'pinoy indie', 'pinoy rock']",48
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,1807406,"['comedy rap', 'pop rap', 'rap']",70
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,541980,['israeli pop'],74
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,309271,"['dutch hip hop', 'tropical house']",72
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,664981,"['hip hop', 'virginia hip hop']",64
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2574207,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
5jAMCwdNHWr7JThxtMuEyy,NOTD,183840,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",75
3JXpwnHbLvXxY99EuXqFPX,Poo Bear,35010,['pop r&b'],59
7n2Ycct7Beij7Dj7meI4X0,TWICE,9008913,"['k-pop', 'k-pop girl group']",84
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,1216140,"['dance pop', 'electropop', 'indie pop', 'indie poptimism', 'metropopolis', 'neo-synthpop', 'shimmer pop']",72
2KU7pJgPoJC3uwJRZPYQ8G,BATE,1294,['malaysian indie'],29
25tMQOrIU4LlUo6Sv8v5SE,Gavin James,591803,"['indie cafe pop', 'irish pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",71
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,13457587,"['conscious hip hop', 'north carolina hip hop', 'rap']",96
5iNrZmtVMtYev5M9yoWpEq,Seeb,215178,"['dance pop', 'deep house', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'swedish pop', 'tropical house']",76
63gbXCha1jpkrJJ9K5gGpR,ELI,27043,"['german pop', 'indie cafe pop']",55
3zDRCqOhJXJfS2YWOEwGMC,Christopher,208563,['danish pop'],68
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,21338495,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",93
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,43379823,"['electropop', 'pop']",95
1frSJ3BwjRHE9jgMRQV5wC,Zookeepers,7565,['bass trap'],56
7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,91344,['opm'],50
2ZuweXv0TkfsidZOLZZoM2,HEDEGAARD,60925,"['danish electronic', 'danish pop', 'scandipop']",62
4ScCswdRlyA23odg9thgIO,Jess Glynne,2502387,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",80
39rKElzF7q6K4O2flycSEc,Chlara,37973,"['opm', 'viral pop']",58
2gBjLmx6zQnFGQJCAQpRgw,Nelly,1788412,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",81
5vBSrE1xujD2FXYRarbAXc,Years & Years,1641920,"['dance pop', 'electropop', 'gauze pop', 'pop', 'post-teen pop', 'tropical house']",76
2DaxqgrOhkeH0fpeiQq2f4,Oasis,6244186,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",82
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,3546468,['pop rap'],83
3mIj9lX2MWuHmhNCA7LSCW,The 1975,4915849,"['modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']",81
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,17510363,"['chicago rap', 'melodic rap']",97
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,13911312,"['chicago rap', 'rap']",93
5cYJYBMg1n71v7cvthr1SO,The Itchyworms,732751,"['opm', 'pinoy rock', 'pop rock']",57
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,2660374,"['alt z', 'electropop', 'pop']",81
7uMh23xWiuR7zsNkuNcm2G,MNEK,247122,"['tropical house', 'uk contemporary r&b', 'uk dance']",81
1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,1437,['opm'],23
1AhjOkOLkbHUfcHDSErXQs,88rising,664767,"['asian american hip hop', 'chill r&b', 'pop']",72
5LHRHt1k9lMyONurDHEdrp,Tyga,6232796,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",87
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,23144983,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",92
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,10696732,"['baroque pop', 'emo', 'modern rock']",85
4fpTMHe34LC5t3h5ztK8qu,The Carters,1109188,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",63
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,3585715,"['dance pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'uk contemporary r&b', 'urban contemporary']",76
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,1608583,"['electropop', 'pop', 'post-teen pop']",82
7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,2730195,"['neo mellow', 'pop', 'pop rock', 'viral pop']",77
40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,258976,['viral pop'],70
1uuV1avDy9Eup5gYHXVG05,Amber Leigh Irish,14574,['viral pop'],57
7HXBbxW6YwU8lvgBew2p2A,Matt Johnson,29505,"['neo mellow', 'viral pop']",61
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,443725,"['alt z', 'electropop', 'indie cafe pop', 'indie pop', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",80
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,435781,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop edm', 'tropical house']",77
30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,157116,"['opm', 'pinoy indie']",55
5CiGnKThu5ctn9pBxv7DGa,benny blanco,778942,"['electropop', 'pop', 'pop dance', 'pop rap']",82
5qRSs6mvI17zrkJpOHkCoM,iKON,3008154,"['k-pop', 'k-pop boy group']",71
1klFdLh3pak3eOtJP0styY,Triple H,497968,['k-pop'],47
4RUeoFWpDZ3IxGR7LYPoYN,Angelina Cruz,36238,['acoustic opm'],34
7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,1399944,"['opm', 'pinoy indie', 'pinoy rock']",62
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,6452802,['emo rap'],80
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,223611,"['edm', 'pop dance', 'tropical house']",75
7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,443619,"['acoustic pop', 'indie cafe pop', 'neo mellow', 'viral pop']",72
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,1619529,"['australian pop', 'indie cafe pop', 'pop', 'pop rock', 'post-teen pop']",80
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1062004,"['alt z', 'boy band', 'dance pop', 'pop', 'post-teen pop', 'social media pop']",70
6MXu7TWZnmykwkXiRJeUMh,Imago,574104,"['opm', 'pinoy indie', 'pinoy rock', 'pop rock']",52
3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,62461,['opm'],42
0Vw76uk7P8yVtTClWyOhac,HONNE,1174923,"['chill r&b', 'pop', 'uk pop']",72
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,1832970,"['dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",68
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,143633,"['dutch house', 'dutch pop']",71
6auWB5YAlcKaHyrbTH66nd,No Rome,160641,['indietronica'],62
65XA3lk0aG9XejO8y37jjD,the bird and the bee,150569,"['indie pop', 'la indie']",51
1foL9hLC9M6U94dINtOYfb,Girls' Generation-Oh!GG,151324,"['k-pop', 'k-pop girl group']",48
2X97ZAqRKRMYFIDqtvGgGc,Silk City,68563,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house']",68
4AVFqumd2ogHFlRbKIjp1t,Alesso,3617923,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",81
2NdeV5rLm47xAvogXrYhJX,Ciara,5025763,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",76
30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,399577,['opm'],57
3MZsBdqDrRTJihTHQrO6Dq,Joji,4489640,"['alternative r&b', 'viral pop']",86
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,3833706,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",84
0n4a5imdLBN24fIrBWoqrv,Because,339261,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",60
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,7246648,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",81
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,6992927,"['emo rap', 'lgbtq+ hip hop']",89
0a4r2EnsevvHCukoJ1xFwJ,juan karlos,635995,"['opm', 'pinoy indie', 'tagalog rap']",56
55Aa2cqylxrFIXC767Z865,Lil Wayne,10419859,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",92
5HIZU0JzM0AgfItVOm4E08,This Band,1379566,['opm'],58
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,3626870,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",83
2TwRMSibtKhC7ZGypSl1el,Drei Rana,29822,['acoustic opm'],31
6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,16614,['pinoy indie'],33
3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,214705,['opm'],48
4q3ewBCX7sLwd24euuV69X,Bad Bunny,33273019,"['latin', 'reggaeton', 'trap latino']",99
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,7020660,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",85
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,3477245,"['dance pop', 'pop']",87
5Z1CCuBsyhEHngq3U5IraY,Westlife,2186278,"['boy band', 'dance pop', 'europop']",75
2auC28zjQyVTsiZKNgPRGs,RM,5595079,['k-rap'],73
2cWZOOzeOm4WmBJRnD5R7I,Normani,1202091,"['dance pop', 'pop', 'post-teen pop', 'r&b']",75
1dfeR4HaWDbWqFHLkxsg1d,Queen,34220728,"['classic rock', 'glam rock', 'rock']",91
5r1tUTxVSgvBHnoDuDODPH,IZ*ONE,944408,"['k-pop', 'k-pop girl group']",72
5CY0QKsbUBpQJIE2yycsYi,Lil Eddie,17519,[],49
4gOc8TsQed9eqnqJct2c5v,K/DA,1137258,['k-pop girl group'],74
3HqSLMAZ3g3d5poNaI7GOU,IU,4145241,['k-pop'],80
250b0Wlc5Vk0CoUsaCY84M,JENNIE,751285,['k-pop'],65
042sjIstxjQz7xhDkEayIE,Lavaado,9793,[],31
20sxb77xiYeusSH8cVdatc,Meek Mill,5052253,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",83
2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,118553,"['opm', 'pinoy indie']",54
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,907657,"['dance pop', 'pop']",81
3KovZIDNYgQY8chiNZo2ZF,Just Hush,203417,"['opm', 'pinoy r&b', 'pinoy trap']",55
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,3509335,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'rock']",76
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,1096721,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",72
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,1274952,"['contemporary country', 'country', 'country road', 'modern country rock']",68
4x1nvY2FN8jxqAFA0DA02H,John Lennon,4155640,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",75
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,171747,"['adult standards', 'brill building pop', 'classic girl group', 'motown', 'soul']",62
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,321137,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",61
0MHgLfmQdutffmvWe5XBTN,Burl Ives,57002,"['adult standards', 'american folk revival', 'lounge']",47
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1487408,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",77
1x9aBTOQP8VjLBgKVm81K6,Nef Medina,758,['opm'],28
7K78lVZ8XzkjfRSI7570FF,José Feliciano,229265,"['latin pop', 'puerto rican pop']",65
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,635807,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",66
4ivXbUYuZslF08Ca5EuJGc,Kithara,9194,['opm'],28
5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,588207,"['blues rock', 'classic rock', 'classic uk pop', 'mellow gold', 'soft rock', 'sophisti-pop']",62
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,5439206,"['adult standards', 'rock-and-roll', 'rockabilly']",82
3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,5132,['acoustic opm'],38
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,4033031,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",81
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,1276741,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",75
4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,252614,"['classic opm', 'opm', 'soft rock']",54
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,6117141,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",83
7or90S16MNx8VogdeOqlKq,Cocoy Claravall,2436,['pinoy singer-songwriter'],23
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,4985774,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",81
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,175227,"['adult standards', 'hollywood', 'lounge', 'torch song', 'vocal jazz']",54
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,96516,"['classic uk pop', 'new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",55
293zczrfYafIItmnmM3coR,Chuck Berry,1389746,"['adult standards', 'blues rock', 'classic rock', 'folk rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",70
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,696391,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",61
72nLe76yBFSlP6VBzME358,SHAUN,244718,['k-pop'],68
3KwmxIhSe9UTSEF37kwngR,SHAED,132671,"['electropop', 'pop']",70
0iqkVK6sTXi7DZWWOeKy8Q,PDL,110697,"['opm', 'pinoy hip hop', 'pinoy r&b']",57
5KnoVkIUGmK0PiDKMjz2LM,Feder,171299,"['francoton', 'new french touch', 'tropical house']",65
7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,52145,['brazilian gospel'],34
6ioOEWNNGK40H8xrGj6XPW,XYLØ,250905,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop', 'vapor soul']",60
01pKrlgPJhm5dB4lneYAqS,Sigma,271304,"['dance pop', 'drum and bass', 'edm', 'house', 'liquid funk', 'pop dance', 'tropical house', 'uk dance']",69
1z7b1Pr1rSlvWRzsW3HOrS,Russ,3999979,"['hawaiian hip hop', 'pop rap', 'rap']",83
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,457800,"['piano rock', 'viral pop']",74
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,5705248,"['melodic rap', 'pop rap', 'rap', 'trap']",87
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,386940,"['dark clubbing', 'destroy techno', 'electro house']",69
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,4661241,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",83
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,7822849,"['pop', 'uk pop']",87
4sTQVOfp9vEMCemLw50sbu,Galantis,3088668,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",80
2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,108874,['opm'],46
2KC9Qb60EaY0kW4eH68vr3,ITZY,2017445,['k-pop girl group'],80
5e4Dhzv426EvQe3aDb64jL,Shania Twain,2234063,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",75
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,1733119,"['british indie rock', 'modern rock', 'pop', 'rock']",81
7bT6URJrhJleZUfkrysELD,Armi Millare,9707,['pinoy singer-songwriter'],39
7aerdWadzubpu06Oxysg6R,Paolo Sandejas,4066,"['opm', 'pinoy indie']",33
43CiK1548VVp2DT95joswS,Billy Crawford,13638,"['opm', 'pinoy r&b']",41
1MIVXf74SZHmTIp4V4paH4,Mabel,1301306,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",79
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,5245650,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",81
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,3529407,"['k-pop', 'k-pop boy group']",78
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,1926409,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",73
5qa31A9HySw3T7MKWI9bGg,FLETCHER,442488,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",74
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,578589,"['contemporary country', 'country', 'pop', 'texas country']",82
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,56048,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",48
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,3013587,"['bedroom pop', 'pop']",82
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,4799730,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",91
57RB9qdhVRreynzLJ5tPkD,Avery,95,[],0
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,905879,"['k-pop', 'k-pop girl group']",69
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,705841,"['dance pop', 'europop', 'soft rock']",70
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,136583,"['opm', 'pinoy indie', 'pinoy r&b']",57
0jarApAsbmiCkYhz0590mE,Freestyle,131688,['opm'],59
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,521945,"['alternative pop rock', 'pop']",79
70ljCILl0aVXitf3K39YvT,Join The Club,225417,"['opm', 'pinoy indie', 'pinoy rock']",52
56oDRnqbIiwx4mymNEv7dS,Lizzo,3833671,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",79
6vCnF48qqPHgVMBEvcbgkU,CLR,77547,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",54
6gcteR920pLEynlHzjSRYd,Kiyo,200508,"['opm', 'pinoy hip hop', 'tagalog rap']",61
5DuzBeOgFwViFcv00Q5PFb,WINNER,2073611,"['k-pop', 'k-pop boy group']",63
2UeuiDT17tm6ljs9D4bSMX,Agsunta,396561,"['opm', 'pinoy rock']",56
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",6257123,"['hip hop', 'rap']",86
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,702824,"['pop r&b', 'st louis rap']",70
0C8kbAJOGo7CHx8jDTyTfR,Mena Massoud,15772,['show tunes'],56
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,289931,['vapor pop'],68
5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,86888,"['broadway', 'disney', 'hollywood', 'movie tunes', 'show tunes']",65
50co4Is1HCEo8bhOyUWKpn,Young Thug,6193269,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",93
7cVZApDoQZpS447nHTsNqu,LeeHi,875724,"['k-pop', 'korean pop']",69
41qil2VaGbD194gaEcmmyx,Will Smith,765238,"['hip hop', 'pop rap']",73
7zYj9S9SdIunYCfSm7vzAR,SOMI,496118,['k-pop'],61
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,1695125,"['canadian hip hop', 'pop']",79
2Xr7M6vawpp6zwKOMU7iBU,Reneé Dominique,86583,['pinoy indie'],54
1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,210238,['opm'],45
14scxEoUN7Dcx1m4EQ7oHe,Ashley O,58781,[],51
7oEWmZ9dKlAVxTgmjUbYr4,J Boog,229714,"['jawaiian', 'kaneka', 'polynesian pop']",65
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,119123,['country rap'],67
2OYCiru0FZMaAXWn6eL7MA,VVS Collective,21857,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",45
0YrWkiT8pKvEu71t5Yllj7,Arvey,42580,"['pinoy hip hop', 'tagalog rap']",44
71hhKLR9oCOsHLdRIoQ5OU,King Badger,94388,"['pinoy hip hop', 'pinoy trap']",54
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,463747,['indonesian pop'],63
6USMTwO0MNDnKte5a5h0xx,Y2K,265918,['pop rap'],72
1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,36854,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",38
4qIVPF0s71ZYW3qzhu5GkF,Kina,634783,['sad rap'],78
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,3693155,"['melodic rap', 'rap', 'trap']",85
117XFtbZPnCI1EYKjYZWJc,Skusta Clee,589573,"['opm', 'pinoy hip hop', 'tagalog rap']",70
2NjfBq1NflQcKSeiDooVjY,Tones And I,2745757,"['australian pop', 'pop']",82
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,4196045,"['houston rap', 'pop', 'pop rap', 'trap queen']",90
1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,154840,"['opm', 'pinoy r&b']",55
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,202194,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",43
6C4irZ60X8G7UimMRQiCcg,X1,316889,['k-pop'],50
3g7vYcdDXnqnDKYFwqXBJP,SB19,146303,"['opm', 'pinoy idol pop']",58
28B54RKpJrEmDoGSTjsfY6,Magnus Haven,352283,['opm'],57
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2230709,"['contemporary country', 'country', 'pop']",81
5BHFSMEjfLVx1JwRWjAOsE,SuperM,1536663,['k-pop'],67
6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,222802,['opm'],51
4ofCBoyEiGSePFAG500xev,Regard,137857,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']",82
3lFMRWaEWZlfXdBig97kks,Nik Makino,210021,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",56
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,606367,"['pop rap', 'rhode island rap']",77
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,5912813,"['emo', 'pop punk']",81
4jpsw9CQS439N0B7SecMgf,Ant Saunders,82191,"['chill r&b', 'pop']",62
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,254382,"['alt z', 'canadian contemporary r&b', 'indie cafe pop', 'pop', 'post-teen pop']",78
7xX15v6ahAkcT14kHfB9wB,True Damage,91755,['k-rap'],57
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,345992,"['hollywood', 'show tunes']",76
7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,8555,[],39
1SrWbIDP84JcSDr0oTBAQw,Matthaios,701689,"['opm', 'pinoy hip hop', 'tagalog rap']",62
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,88256,"['hollywood', 'show tunes']",70
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,67214,"['disney', 'hollywood']",70
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,24179,"['hollywood', 'movie tunes', 'show tunes']",68
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,20519,['hollywood'],65
70kkdajctXSbqSMJbQO424,Kacey Musgraves,950903,"['contemporary country', 'country dawn', 'pop', 'post-teen pop', 'texas country']",76
2SrSdSvpminqmStGELCSNd,Stormzy,2259040,"['grime', 'uk hip hop']",79
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,610911,"['alternative r&b', 'melodic rap', 'pop rap']",77
4sEykiNSzZbkFkNXTb1bVd,Hotdog,40631,"['classic opm', 'manila sound', 'opm']",46
1vVHevk2PD45epYnDi9CCc,Jack Stauber,913219,['pittsburgh indie'],70
51Blml2LZPmy7TTiAg47vQ,U2,8282824,"['irish rock', 'permanent wave', 'rock']",83
6gbGGM0E8Q1hE511psqxL0,Ray J,709892,"['pop rap', 'r&b', 'urban contemporary']",64
391oLRVmoTkumiN79HkTWu,Darlene Love,38222,"['adult standards', 'brill building pop', 'motown']",46
0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,3785810,"['k-pop', 'k-pop girl group']",74
